order_id,customer_id,order_date,order_value,payment_method,delivery_method
ORD_1530,CUST_105,2025-04-03 00:20:27.804591,623.44,Debit,Delivery
ORD_1531,CUST_105,2025-04-10 00:20:27.804591,487.27,Debit,Pickup
ORD_1532,CUST_105,2025-04-17 00:20:27.804591,344.72,Cash,Pickup
ORD_1533,CUST_105,2025-04-24 00:20:27.804591,586.28,Cash,Pickup
ORD_1534,CUST_105,2025-05-08 00:20:27.804591,1032.33,PIX,Pickup
ORD_1535,CUST_105,2025-05-15 00:20:27.804591,462.03,PIX,Delivery
ORD_1536,CUST_105,2025-05-22 00:20:27.804591,868.36,Credit,Delivery
ORD_1537,CUST_105,2025-05-29 00:20:27.804591,543.11,PIX,Delivery
ORD_1538,CUST_105,2025-06-05 00:20:27.804591,598.24,Credit,Pickup
ORD_1539,CUST_105,2025-06-12 00:20:27.804591,835.92,PIX,Pickup
ORD_1540,CUST_105,2025-06-19 00:20:27.804591,198.48,Credit,Delivery
ORD_1541,CUST_105,2025-07-17 00:20:27.804591,1122.44,Credit,Delivery
ORD_1542,CUST_105,2025-07-24 00:20:27.804591,686.72,Cash,Pickup
ORD_1543,CUST_105,2025-07-31 00:20:27.804591,791.86,PIX,Delivery
ORD_1544,CUST_105,2025-08-07 00:20:27.804591,348.13,Cash,Pickup
ORD_1545,CUST_105,2025-08-14 00:20:27.804591,842.53,Credit,Pickup
ORD_1546,CUST_105,2025-08-28 00:20:27.804591,922.21,Credit,Pickup
ORD_1547,CUST_105,2025-09-04 00:20:27.804591,875.1,PIX,Pickup
ORD_1548,CUST_105,2025-09-11 00:20:27.804591,571.55,PIX,Delivery
ORD_1549,CUST_105,2025-09-18 00:20:27.804591,1037.65,PIX,Pickup
ORD_1550,CUST_105,2025-09-25 00:20:27.804591,577.15,Cash,Delivery
ORD_1551,CUST_105,2025-10-02 00:20:27.804591,761.5,Debit,Delivery
ORD_1552,CUST_105,2025-10-09 00:20:27.804591,631.3,PIX,Delivery
ORD_1553,CUST_105,2025-10-16 00:20:27.804591,559.68,Cash,Pickup
ORD_1554,CUST_106,2025-04-10 00:20:27.804591,3857.79,Credit,Delivery
ORD_1555,CUST_106,2025-05-01 00:20:27.804591,2130.1,Cash,Pickup
ORD_1556,CUST_106,2025-05-08 00:20:27.804591,2325.14,Credit,Pickup
ORD_1557,CUST_106,2025-05-15 00:20:27.804591,2114.4,Credit,Delivery
ORD_1558,CUST_106,2025-05-22 00:20:27.804591,3127.87,Debit,Delivery
ORD_1559,CUST_106,2025-06-12 00:20:27.804591,3334.9,PIX,Pickup
ORD_1560,CUST_106,2025-06-26 00:20:27.804591,2674.65,Cash,Delivery
ORD_1561,CUST_106,2025-07-10 00:20:27.804591,2357.83,PIX,Delivery
ORD_1562,CUST_106,2025-07-17 00:20:27.804591,3828.21,PIX,Delivery
ORD_1563,CUST_106,2025-08-07 00:20:27.804591,2056.45,PIX,Delivery
ORD_1564,CUST_106,2025-09-11 00:20:27.804591,1963.15,Credit,Delivery
ORD_1565,CUST_106,2025-10-09 00:20:27.804591,1794.99,Debit,Pickup
ORD_1566,CUST_107,2025-04-03 00:20:27.804591,4683.62,PIX,Delivery
ORD_1567,CUST_107,2025-04-10 00:20:27.804591,2843.08,PIX,Delivery
ORD_1568,CUST_107,2025-04-17 00:20:27.804591,3370.62,Debit,Delivery
ORD_1569,CUST_107,2025-04-24 00:20:27.804591,2250.31,Cash,Delivery
ORD_1570,CUST_107,2025-05-01 00:20:27.804591,1594.46,Debit,Delivery
ORD_1571,CUST_107,2025-05-08 00:20:27.804591,2366.63,Cash,Delivery
ORD_1572,CUST_107,2025-05-22 00:20:27.804591,4047.1,PIX,Pickup
ORD_1573,CUST_107,2025-05-29 00:20:27.804591,2486.13,Credit,Delivery
ORD_1574,CUST_107,2025-06-05 00:20:27.804591,2832.16,Debit,Delivery
ORD_1575,CUST_107,2025-06-26 00:20:27.804591,3694.92,PIX,Pickup
ORD_1576,CUST_107,2025-07-03 00:20:27.804591,1447.02,Debit,Pickup
ORD_1577,CUST_107,2025-07-10 00:20:27.804591,4171.95,Cash,Delivery
ORD_1578,CUST_107,2025-07-17 00:20:27.804591,2749.98,Cash,Delivery
ORD_1579,CUST_107,2025-08-07 00:20:27.804591,5065.84,Debit,Pickup
ORD_1580,CUST_107,2025-08-21 00:20:27.804591,3233.85,Cash,Pickup
ORD_1581,CUST_107,2025-08-28 00:20:27.804591,4147.25,Credit,Pickup
ORD_1582,CUST_107,2025-09-04 00:20:27.804591,2892.89,PIX,Pickup
ORD_1583,CUST_107,2025-09-18 00:20:27.804591,2901.69,Debit,Pickup
ORD_1584,CUST_107,2025-09-25 00:20:27.804591,1405.36,Credit,Delivery
ORD_1585,CUST_107,2025-10-02 00:20:27.804591,2788.99,PIX,Pickup
ORD_1586,CUST_107,2025-10-09 00:20:27.804591,3025.87,PIX,Delivery
ORD_1587,CUST_107,2025-10-16 00:20:27.804591,3149.4,Credit,Pickup
ORD_1588,CUST_108,2025-06-05 00:20:27.804591,1249.15,Debit,Delivery
ORD_1589,CUST_108,2025-06-19 00:20:27.804591,1035.67,Credit,Delivery
ORD_1590,CUST_108,2025-06-26 00:20:27.804591,614.08,Cash,Pickup
ORD_1591,CUST_108,2025-07-17 00:20:27.804591,1047.5,Debit,Delivery
ORD_1592,CUST_108,2025-07-24 00:20:27.804591,1566.52,Debit,Delivery
ORD_1593,CUST_108,2025-08-07 00:20:27.804591,743.07,Debit,Delivery
ORD_1594,CUST_108,2025-09-04 00:20:27.804591,743.26,PIX,Pickup
ORD_1595,CUST_108,2025-09-11 00:20:27.804591,609.93,Cash,Pickup
ORD_1596,CUST_108,2025-09-25 00:20:27.804591,794.02,Cash,Delivery
ORD_1597,CUST_108,2025-10-02 00:20:27.804591,1092.0,PIX,Delivery
ORD_1598,CUST_108,2025-10-09 00:20:27.804591,1225.37,Credit,Delivery
ORD_1599,CUST_109,2025-04-03 00:20:27.804591,2060.78,Debit,Delivery
ORD_1600,CUST_109,2025-04-10 00:20:27.804591,1134.22,PIX,Delivery
ORD_1601,CUST_109,2025-04-24 00:20:27.804591,2259.4,Credit,Delivery
ORD_1602,CUST_109,2025-05-01 00:20:27.804591,1798.11,Debit,Delivery
ORD_1603,CUST_109,2025-05-22 00:20:27.804591,1420.11,PIX,Delivery
ORD_1604,CUST_109,2025-05-29 00:20:27.804591,1660.04,Cash,Pickup
ORD_1605,CUST_109,2025-06-05 00:20:27.804591,374.99,PIX,Pickup
ORD_1606,CUST_109,2025-06-12 00:20:27.804591,472.73,Credit,Pickup
ORD_1607,CUST_109,2025-06-26 00:20:27.804591,2428.84,PIX,Pickup
ORD_1608,CUST_109,2025-07-10 00:20:27.804591,2259.59,Debit,Pickup
ORD_1609,CUST_109,2025-07-17 00:20:27.804591,3175.14,Debit,Pickup
ORD_1610,CUST_109,2025-07-24 00:20:27.804591,1445.71,Cash,Pickup
ORD_1611,CUST_109,2025-08-07 00:20:27.804591,1697.49,Credit,Pickup
ORD_1612,CUST_109,2025-08-28 00:20:27.804591,1373.9,Debit,Pickup
ORD_1613,CUST_109,2025-09-04 00:20:27.804591,1915.54,Cash,Delivery
ORD_1614,CUST_109,2025-10-02 00:20:27.804591,1734.84,PIX,Delivery
ORD_1615,CUST_110,2025-04-10 00:20:27.804591,2587.52,PIX,Delivery
ORD_1616,CUST_110,2025-04-24 00:20:27.804591,1698.82,PIX,Pickup
ORD_1617,CUST_110,2025-05-01 00:20:27.804591,1624.1,PIX,Delivery
ORD_1618,CUST_110,2025-05-15 00:20:27.804591,1138.74,Debit,Pickup
ORD_1619,CUST_110,2025-05-29 00:20:27.804591,1593.88,Credit,Delivery
ORD_1620,CUST_110,2025-06-05 00:20:27.804591,1512.76,Cash,Delivery
ORD_1621,CUST_110,2025-06-12 00:20:27.804591,2763.45,PIX,Pickup
ORD_1622,CUST_110,2025-06-26 00:20:27.804591,2261.59,PIX,Delivery
ORD_1623,CUST_110,2025-07-17 00:20:27.804591,1016.29,Credit,Delivery
ORD_1624,CUST_110,2025-07-24 00:20:27.804591,1256.95,Debit,Delivery
ORD_1625,CUST_110,2025-08-07 00:20:27.804591,1610.07,Debit,Delivery
ORD_1626,CUST_110,2025-08-28 00:20:27.804591,1089.04,Credit,Pickup
ORD_1627,CUST_110,2025-09-04 00:20:27.804591,2012.56,Credit,Pickup
ORD_1628,CUST_110,2025-09-18 00:20:27.804591,1440.98,Credit,Pickup
ORD_1629,CUST_110,2025-09-25 00:20:27.804591,1598.23,PIX,Delivery
ORD_1630,CUST_110,2025-10-02 00:20:27.804591,898.48,Credit,Delivery
ORD_1631,CUST_110,2025-10-09 00:20:27.804591,1225.1,Debit,Delivery
ORD_1632,CUST_111,2025-04-10 00:20:27.804591,183.05,PIX,Pickup
ORD_1633,CUST_111,2025-04-24 00:20:27.804591,212.33,Credit,Delivery
ORD_1634,CUST_111,2025-05-01 00:20:27.804591,202.88,Credit,Delivery
ORD_1635,CUST_111,2025-05-22 00:20:27.804591,250.26,Cash,Pickup
ORD_1636,CUST_111,2025-06-05 00:20:27.804591,299.13,Cash,Delivery
ORD_1637,CUST_111,2025-07-03 00:20:27.804591,350.94,Cash,Pickup
ORD_1638,CUST_111,2025-07-10 00:20:27.804591,193.27,Credit,Pickup
ORD_1639,CUST_111,2025-07-17 00:20:27.804591,217.54,Credit,Pickup
ORD_1640,CUST_111,2025-07-31 00:20:27.804591,121.62,Cash,Delivery
ORD_1641,CUST_111,2025-08-14 00:20:27.804591,271.06,Cash,Pickup
ORD_1642,CUST_111,2025-08-28 00:20:27.804591,342.32,Credit,Pickup
ORD_1643,CUST_111,2025-09-18 00:20:27.804591,110.13,Debit,Pickup
ORD_1644,CUST_111,2025-09-25 00:20:27.804591,197.37,Cash,Delivery
ORD_1645,CUST_111,2025-10-02 00:20:27.804591,251.68,Credit,Delivery
ORD_1646,CUST_111,2025-10-09 00:20:27.804591,303.98,Cash,Delivery
ORD_1647,CUST_112,2025-04-03 00:20:27.804591,5529.02,Credit,Delivery
ORD_1648,CUST_112,2025-04-17 00:20:27.804591,2618.35,PIX,Delivery
ORD_1649,CUST_112,2025-04-24 00:20:27.804591,4599.05,Debit,Delivery
ORD_1650,CUST_112,2025-05-01 00:20:27.804591,5236.36,Credit,Delivery
ORD_1651,CUST_112,2025-05-08 00:20:27.804591,3019.91,PIX,Pickup
ORD_1652,CUST_112,2025-05-29 00:20:27.804591,3583.99,Debit,Delivery
ORD_1653,CUST_112,2025-06-05 00:20:27.804591,4838.82,Debit,Pickup
ORD_1654,CUST_112,2025-06-19 00:20:27.804591,5782.61,Credit,Pickup
ORD_1655,CUST_112,2025-07-10 00:20:27.804591,2922.7,PIX,Pickup
ORD_1656,CUST_112,2025-07-31 00:20:27.804591,3956.49,Credit,Delivery
ORD_1657,CUST_112,2025-08-07 00:20:27.804591,4183.12,Credit,Pickup
ORD_1658,CUST_112,2025-08-14 00:20:27.804591,1889.42,PIX,Delivery
ORD_1659,CUST_112,2025-08-28 00:20:27.804591,5195.58,Debit,Delivery
ORD_1660,CUST_112,2025-09-04 00:20:27.804591,3417.18,Debit,Delivery
ORD_1661,CUST_112,2025-09-18 00:20:27.804591,3421.87,PIX,Pickup
ORD_1662,CUST_112,2025-10-02 00:20:27.804591,5399.88,PIX,Delivery
ORD_1663,CUST_112,2025-10-16 00:20:27.804591,3049.84,Credit,Pickup
ORD_1664,CUST_113,2025-04-03 00:20:27.804591,4333.99,Debit,Delivery
ORD_1665,CUST_113,2025-04-17 00:20:27.804591,2995.19,Credit,Pickup
ORD_1666,CUST_113,2025-04-24 00:20:27.804591,4599.95,PIX,Delivery
ORD_1667,CUST_113,2025-05-01 00:20:27.804591,4119.01,PIX,Delivery
ORD_1668,CUST_113,2025-05-29 00:20:27.804591,5155.42,PIX,Pickup
ORD_1669,CUST_113,2025-06-05 00:20:27.804591,3144.16,Cash,Pickup
ORD_1670,CUST_113,2025-06-12 00:20:27.804591,3336.3,Debit,Delivery
ORD_1671,CUST_113,2025-06-19 00:20:27.804591,3777.63,Cash,Delivery
ORD_1672,CUST_113,2025-07-24 00:20:27.804591,5420.86,Credit,Pickup
ORD_1673,CUST_113,2025-07-31 00:20:27.804591,3350.36,Debit,Delivery
ORD_1674,CUST_113,2025-08-07 00:20:27.804591,5428.68,Credit,Pickup
ORD_1675,CUST_113,2025-08-21 00:20:27.804591,3861.59,Debit,Delivery
ORD_1676,CUST_113,2025-09-04 00:20:27.804591,1012.53,Debit,Delivery
ORD_1677,CUST_113,2025-09-11 00:20:27.804591,3544.89,Debit,Delivery
ORD_1678,CUST_113,2025-09-18 00:20:27.804591,4692.09,Cash,Pickup
ORD_1679,CUST_113,2025-09-25 00:20:27.804591,3032.74,PIX,Pickup
ORD_1680,CUST_113,2025-10-09 00:20:27.804591,4724.87,Debit,Pickup
ORD_1681,CUST_113,2025-10-16 00:20:27.804591,7168.32,Debit,Delivery
ORD_1682,CUST_114,2025-04-03 00:20:27.804591,6811.46,Debit,Pickup
ORD_1683,CUST_114,2025-05-08 00:20:27.804591,8169.83,Cash,Delivery
ORD_1684,CUST_114,2025-06-12 00:20:27.804591,3104.07,Debit,Delivery
ORD_1685,CUST_114,2025-06-19 00:20:27.804591,9456.9,Debit,Pickup
ORD_1686,CUST_114,2025-06-26 00:20:27.804591,4623.22,Debit,Delivery
ORD_1687,CUST_114,2025-07-03 00:20:27.804591,5591.38,PIX,Pickup
ORD_1688,CUST_114,2025-07-10 00:20:27.804591,3338.89,Debit,Pickup
ORD_1689,CUST_114,2025-07-24 00:20:27.804591,8794.27,Credit,Delivery
ORD_1690,CUST_114,2025-08-21 00:20:27.804591,7054.61,Credit,Delivery
ORD_1691,CUST_114,2025-09-18 00:20:27.804591,8024.98,Cash,Pickup
ORD_1692,CUST_114,2025-09-25 00:20:27.804591,8394.49,Cash,Pickup
ORD_1693,CUST_114,2025-10-16 00:20:27.804591,6353.62,Credit,Pickup
ORD_1694,CUST_115,2025-04-03 00:20:27.804591,889.96,PIX,Delivery
ORD_1695,CUST_115,2025-04-10 00:20:27.804591,1077.88,Cash,Pickup
ORD_1696,CUST_115,2025-05-01 00:20:27.804591,557.47,PIX,Pickup
ORD_1697,CUST_115,2025-05-08 00:20:27.804591,728.38,PIX,Pickup
ORD_1698,CUST_115,2025-05-15 00:20:27.804591,377.09,PIX,Pickup
ORD_1699,CUST_115,2025-05-22 00:20:27.804591,443.43,Cash,Pickup
ORD_1700,CUST_115,2025-06-19 00:20:27.804591,1021.16,Credit,Pickup
ORD_1701,CUST_115,2025-07-10 00:20:27.804591,972.84,Credit,Pickup
ORD_1702,CUST_115,2025-07-24 00:20:27.804591,735.56,Debit,Pickup
ORD_1703,CUST_115,2025-08-07 00:20:27.804591,572.82,Cash,Delivery
ORD_1704,CUST_115,2025-08-14 00:20:27.804591,901.38,Debit,Pickup
ORD_1705,CUST_115,2025-08-21 00:20:27.804591,850.89,Cash,Delivery
ORD_1706,CUST_115,2025-09-04 00:20:27.804591,588.41,Debit,Delivery
ORD_1707,CUST_115,2025-09-11 00:20:27.804591,822.24,Cash,Pickup
ORD_1708,CUST_115,2025-09-25 00:20:27.804591,628.4,PIX,Pickup
ORD_1709,CUST_115,2025-10-02 00:20:27.804591,886.69,Debit,Delivery
ORD_1710,CUST_116,2025-04-10 00:20:27.804591,852.65,Credit,Pickup
ORD_1711,CUST_116,2025-05-08 00:20:27.804591,2152.87,Debit,Delivery
ORD_1712,CUST_116,2025-05-22 00:20:27.804591,2560.21,Cash,Delivery
ORD_1713,CUST_116,2025-05-29 00:20:27.804591,1029.06,Credit,Delivery
ORD_1714,CUST_116,2025-06-05 00:20:27.804591,2159.39,PIX,Pickup
ORD_1715,CUST_116,2025-06-12 00:20:27.804591,3242.95,Cash,Delivery
ORD_1716,CUST_116,2025-06-26 00:20:27.804591,2099.73,PIX,Delivery
ORD_1717,CUST_116,2025-07-24 00:20:27.804591,1306.97,Debit,Delivery
ORD_1718,CUST_116,2025-08-14 00:20:27.804591,1469.78,Debit,Pickup
ORD_1719,CUST_116,2025-09-11 00:20:27.804591,2040.98,Credit,Pickup
ORD_1720,CUST_116,2025-10-09 00:20:27.804591,2288.5,Cash,Pickup
ORD_1721,CUST_116,2025-10-16 00:20:27.804591,2329.19,Debit,Delivery
ORD_1722,CUST_117,2025-05-08 00:20:27.804591,2497.36,PIX,Delivery
ORD_1723,CUST_117,2025-06-05 00:20:27.804591,2216.36,Cash,Pickup
ORD_1724,CUST_117,2025-06-19 00:20:27.804591,1486.12,Cash,Pickup
ORD_1725,CUST_117,2025-06-26 00:20:27.804591,1473.09,PIX,Delivery
ORD_1726,CUST_117,2025-07-03 00:20:27.804591,2403.64,PIX,Delivery
ORD_1727,CUST_117,2025-07-24 00:20:27.804591,959.08,Debit,Delivery
ORD_1728,CUST_117,2025-08-07 00:20:27.804591,2104.69,Debit,Delivery
ORD_1729,CUST_117,2025-08-28 00:20:27.804591,2339.96,Debit,Pickup
ORD_1730,CUST_117,2025-09-18 00:20:27.804591,1067.5,Credit,Pickup
ORD_1731,CUST_117,2025-09-25 00:20:27.804591,1529.3,Debit,Pickup
ORD_1732,CUST_117,2025-10-09 00:20:27.804591,1847.64,PIX,Pickup
ORD_1733,CUST_118,2025-04-10 00:20:27.804591,1391.17,Credit,Pickup
ORD_1734,CUST_118,2025-04-24 00:20:27.804591,477.72,Cash,Pickup
ORD_1735,CUST_118,2025-05-01 00:20:27.804591,827.31,Credit,Pickup
ORD_1736,CUST_118,2025-05-15 00:20:27.804591,1453.66,Credit,Pickup
ORD_1737,CUST_118,2025-05-22 00:20:27.804591,1259.18,Credit,Pickup
ORD_1738,CUST_118,2025-05-29 00:20:27.804591,1215.54,PIX,Pickup
ORD_1739,CUST_118,2025-06-05 00:20:27.804591,1876.27,Debit,Delivery
ORD_1740,CUST_118,2025-07-03 00:20:27.804591,894.25,Credit,Delivery
ORD_1741,CUST_118,2025-07-10 00:20:27.804591,1095.29,Debit,Pickup
ORD_1742,CUST_118,2025-07-24 00:20:27.804591,1518.7,Cash,Pickup
ORD_1743,CUST_118,2025-07-31 00:20:27.804591,1338.86,Credit,Pickup
ORD_1744,CUST_118,2025-08-07 00:20:27.804591,1390.12,Credit,Delivery
ORD_1745,CUST_118,2025-08-14 00:20:27.804591,1316.53,Cash,Pickup
ORD_1746,CUST_118,2025-08-28 00:20:27.804591,1684.7,PIX,Pickup
ORD_1747,CUST_118,2025-09-04 00:20:27.804591,676.43,Credit,Delivery
ORD_1748,CUST_118,2025-09-11 00:20:27.804591,845.66,Debit,Delivery
ORD_1749,CUST_118,2025-09-18 00:20:27.804591,1309.55,Cash,Delivery
ORD_1750,CUST_118,2025-09-25 00:20:27.804591,1290.07,PIX,Delivery
ORD_1751,CUST_118,2025-10-09 00:20:27.804591,952.1,Debit,Delivery
ORD_1752,CUST_119,2025-04-03 00:20:27.804591,1016.57,Debit,Pickup
ORD_1753,CUST_119,2025-04-17 00:20:27.804591,1407.22,PIX,Delivery
ORD_1754,CUST_119,2025-04-24 00:20:27.804591,1612.88,Cash,Pickup
ORD_1755,CUST_119,2025-05-22 00:20:27.804591,1488.42,PIX,Delivery
ORD_1756,CUST_119,2025-05-29 00:20:27.804591,771.87,Cash,Delivery
ORD_1757,CUST_119,2025-07-03 00:20:27.804591,1012.88,Debit,Pickup
ORD_1758,CUST_119,2025-07-10 00:20:27.804591,916.72,PIX,Pickup
ORD_1759,CUST_119,2025-07-24 00:20:27.804591,896.36,PIX,Delivery
ORD_1760,CUST_119,2025-08-21 00:20:27.804591,1251.79,Cash,Pickup
ORD_1761,CUST_119,2025-09-04 00:20:27.804591,1171.4,PIX,Delivery
ORD_1762,CUST_119,2025-09-18 00:20:27.804591,819.79,PIX,Delivery
ORD_1763,CUST_119,2025-10-02 00:20:27.804591,1727.03,PIX,Pickup
ORD_1764,CUST_119,2025-10-09 00:20:27.804591,912.39,Credit,Pickup
ORD_1765,CUST_120,2025-04-10 00:20:27.804591,962.72,PIX,Delivery
ORD_1766,CUST_120,2025-05-15 00:20:27.804591,1064.29,Cash,Delivery
ORD_1767,CUST_120,2025-06-05 00:20:27.804591,1082.69,Debit,Delivery
ORD_1768,CUST_120,2025-06-26 00:20:27.804591,822.56,PIX,Pickup
ORD_1769,CUST_120,2025-07-31 00:20:27.804591,1093.05,Cash,Delivery
ORD_1770,CUST_120,2025-08-07 00:20:27.804591,900.41,PIX,Pickup
ORD_1771,CUST_120,2025-08-21 00:20:27.804591,1244.68,Debit,Delivery
ORD_1772,CUST_120,2025-09-18 00:20:27.804591,746.67,Cash,Pickup
ORD_1773,CUST_121,2025-04-10 00:20:27.804591,1431.06,Credit,Pickup
ORD_1774,CUST_121,2025-04-17 00:20:27.804591,2904.08,PIX,Delivery
ORD_1775,CUST_121,2025-04-24 00:20:27.804591,1932.37,Credit,Delivery
ORD_1776,CUST_121,2025-05-01 00:20:27.804591,2812.69,Debit,Pickup
ORD_1777,CUST_121,2025-05-08 00:20:27.804591,2475.68,Credit,Pickup
ORD_1778,CUST_121,2025-05-22 00:20:27.804591,3535.12,PIX,Pickup
ORD_1779,CUST_121,2025-06-12 00:20:27.804591,2423.76,Credit,Pickup
ORD_1780,CUST_121,2025-06-19 00:20:27.804591,3249.23,Credit,Pickup
ORD_1781,CUST_121,2025-07-03 00:20:27.804591,1467.88,Credit,Delivery
ORD_1782,CUST_121,2025-07-10 00:20:27.804591,2600.2,PIX,Delivery
ORD_1783,CUST_121,2025-08-14 00:20:27.804591,1270.54,Credit,Delivery
ORD_1784,CUST_121,2025-08-21 00:20:27.804591,3340.79,Cash,Pickup
ORD_1785,CUST_121,2025-08-28 00:20:27.804591,2771.47,Credit,Pickup
ORD_1786,CUST_121,2025-09-18 00:20:27.804591,1335.48,PIX,Delivery
ORD_1787,CUST_121,2025-09-25 00:20:27.804591,2500.94,Debit,Pickup
ORD_1788,CUST_121,2025-10-02 00:20:27.804591,1839.23,Cash,Delivery
ORD_1789,CUST_121,2025-10-09 00:20:27.804591,1544.22,Credit,Pickup
ORD_1790,CUST_121,2025-10-16 00:20:27.804591,2287.78,Cash,Delivery
ORD_1791,CUST_122,2025-04-03 00:20:27.804591,1217.33,Debit,Pickup
ORD_1792,CUST_122,2025-04-17 00:20:27.804591,1122.86,Debit,Pickup
ORD_1793,CUST_122,2025-04-24 00:20:27.804591,667.98,Credit,Delivery
ORD_1794,CUST_122,2025-05-01 00:20:27.804591,1288.27,PIX,Delivery
ORD_1795,CUST_122,2025-05-08 00:20:27.804591,1100.69,PIX,Pickup
ORD_1796,CUST_122,2025-05-29 00:20:27.804591,954.31,Cash,Pickup
ORD_1797,CUST_122,2025-06-05 00:20:27.804591,1134.78,Cash,Pickup
ORD_1798,CUST_122,2025-06-12 00:20:27.804591,1402.02,Credit,Pickup
ORD_1799,CUST_122,2025-06-19 00:20:27.804591,744.51,Credit,Pickup
ORD_1800,CUST_122,2025-06-26 00:20:27.804591,876.42,PIX,Pickup
ORD_1801,CUST_122,2025-07-03 00:20:27.804591,1571.91,PIX,Delivery
ORD_1802,CUST_122,2025-07-10 00:20:27.804591,1467.73,PIX,Pickup
ORD_1803,CUST_122,2025-07-24 00:20:27.804591,1166.15,PIX,Delivery
ORD_1804,CUST_122,2025-07-31 00:20:27.804591,1472.38,Credit,Delivery
ORD_1805,CUST_122,2025-08-07 00:20:27.804591,1414.69,Cash,Delivery
ORD_1806,CUST_122,2025-08-14 00:20:27.804591,2338.8,Cash,Delivery
ORD_1807,CUST_122,2025-08-21 00:20:27.804591,416.25,Cash,Delivery
ORD_1808,CUST_122,2025-08-28 00:20:27.804591,594.43,Cash,Pickup
ORD_1809,CUST_122,2025-09-04 00:20:27.804591,1187.61,Debit,Pickup
ORD_1810,CUST_122,2025-09-18 00:20:27.804591,1313.41,PIX,Pickup
ORD_1811,CUST_122,2025-09-25 00:20:27.804591,1422.36,Credit,Delivery
ORD_1812,CUST_122,2025-10-02 00:20:27.804591,1228.6,PIX,Pickup
ORD_1813,CUST_122,2025-10-09 00:20:27.804591,1415.07,Cash,Pickup
ORD_1814,CUST_123,2025-04-03 00:20:27.804591,855.39,Debit,Pickup
ORD_1815,CUST_123,2025-04-10 00:20:27.804591,1408.32,Cash,Delivery
ORD_1816,CUST_123,2025-04-17 00:20:27.804591,1621.98,Credit,Delivery
ORD_1817,CUST_123,2025-05-15 00:20:27.804591,1048.31,Cash,Delivery
ORD_1818,CUST_123,2025-05-22 00:20:27.804591,1279.38,Credit,Pickup
ORD_1819,CUST_123,2025-06-05 00:20:27.804591,1250.01,Cash,Delivery
ORD_1820,CUST_123,2025-07-10 00:20:27.804591,1118.15,Cash,Delivery
ORD_1821,CUST_123,2025-08-28 00:20:27.804591,1630.75,Debit,Delivery
ORD_1822,CUST_123,2025-09-04 00:20:27.804591,1688.6,PIX,Pickup
ORD_1823,CUST_123,2025-09-11 00:20:27.804591,898.74,PIX,Delivery
ORD_1824,CUST_123,2025-09-18 00:20:27.804591,1238.59,Debit,Pickup
ORD_1825,CUST_123,2025-10-02 00:20:27.804591,1517.2,Credit,Delivery
ORD_1826,CUST_124,2025-04-03 00:20:27.804591,1262.25,Debit,Delivery
ORD_1827,CUST_124,2025-04-10 00:20:27.804591,1510.83,PIX,Pickup
ORD_1828,CUST_124,2025-05-01 00:20:27.804591,1348.23,Credit,Pickup
ORD_1829,CUST_124,2025-05-08 00:20:27.804591,1493.57,Debit,Pickup
ORD_1830,CUST_124,2025-06-12 00:20:27.804591,1647.66,PIX,Pickup
ORD_1831,CUST_124,2025-06-26 00:20:27.804591,1153.26,Debit,Pickup
ORD_1832,CUST_124,2025-07-17 00:20:27.804591,2245.84,PIX,Pickup
ORD_1833,CUST_124,2025-07-24 00:20:27.804591,909.33,Debit,Delivery
ORD_1834,CUST_124,2025-08-21 00:20:27.804591,1043.22,Debit,Delivery
ORD_1835,CUST_124,2025-09-04 00:20:27.804591,1092.62,Credit,Delivery
ORD_1836,CUST_124,2025-09-11 00:20:27.804591,1550.91,Cash,Delivery
ORD_1837,CUST_124,2025-09-18 00:20:27.804591,1401.85,Credit,Pickup
ORD_1838,CUST_124,2025-10-02 00:20:27.804591,1162.52,PIX,Pickup
ORD_1839,CUST_124,2025-10-09 00:20:27.804591,915.27,Debit,Delivery
ORD_1840,CUST_124,2025-10-16 00:20:27.804591,2255.06,Debit,Delivery
ORD_1841,CUST_125,2025-04-10 00:20:27.804591,996.31,Credit,Pickup
ORD_1842,CUST_125,2025-04-17 00:20:27.804591,683.25,PIX,Pickup
ORD_1843,CUST_125,2025-04-24 00:20:27.804591,1305.37,Cash,Pickup
ORD_1844,CUST_125,2025-05-01 00:20:27.804591,966.86,PIX,Pickup
ORD_1845,CUST_125,2025-05-08 00:20:27.804591,938.11,PIX,Delivery
ORD_1846,CUST_125,2025-05-15 00:20:27.804591,873.46,Credit,Delivery
ORD_1847,CUST_125,2025-05-22 00:20:27.804591,1635.49,Credit,Pickup
ORD_1848,CUST_125,2025-06-05 00:20:27.804591,1150.02,Cash,Pickup
ORD_1849,CUST_125,2025-06-12 00:20:27.804591,1605.37,Debit,Delivery
ORD_1850,CUST_125,2025-06-19 00:20:27.804591,773.39,Cash,Delivery
ORD_1851,CUST_125,2025-06-26 00:20:27.804591,1304.39,Credit,Pickup
ORD_1852,CUST_125,2025-07-10 00:20:27.804591,862.08,PIX,Pickup
ORD_1853,CUST_125,2025-07-24 00:20:27.804591,985.59,Credit,Pickup
ORD_1854,CUST_125,2025-07-31 00:20:27.804591,1335.02,Debit,Pickup
ORD_1855,CUST_125,2025-08-07 00:20:27.804591,1300.63,Cash,Pickup
ORD_1856,CUST_125,2025-08-21 00:20:27.804591,1116.83,Cash,Pickup
